sample_id,model,generation,batch,problem_key,analyzed,parsed_ok,total_errors,has_cwe,num_cwe_types,cwe_list,error_count,warning_count,style_count,performance_count,portability_count
llama/gen_1/00001/0270_335_B._Palindrome,llama,gen_1,00001,335 b palindrome,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0110_675_E._Trains_and_Statistic,llama,gen_1,00001,675 e trains and statistic,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0075_1239_E._Turtle,llama,gen_1,00001,1239 e turtle,1,1,2,1,1,563,0,0,2,0,0
llama/gen_1/00001/0170_1373_B._01_Game,llama,gen_1,00001,1373 b 01 game,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0094_272_B._Dima_and_Sequence,llama,gen_1,00001,272 b dima and sequence,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0259_1468_J._Road_Reform,llama,gen_1,00001,1468 j road reform,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0046_p03889_CODE_FESTIVAL_2016_Relay__Parallel__-_Mirror_String,llama,gen_1,00001,p03889 code festival 2016 relay parallel mirror string,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0286_712_D._Memory_and_Scores,llama,gen_1,00001,712 d memory and scores,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0115_789_A._Anastasia_and_pebbles,llama,gen_1,00001,789 a anastasia and pebbles,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0072_1180_E._Serge_and_Dining_Room,llama,gen_1,00001,1180 e serge and dining room,1,1,1,1,1,788,1,0,0,0,0
llama/gen_1/00001/0006_277_C._Game,llama,gen_1,00001,277 c game,1,1,8,1,2,563|786,0,2,6,0,0
llama/gen_1/00001/0083_1408_A._Circle_Coloring,llama,gen_1,00001,1408 a circle coloring,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0164_1249_D1._Too_Many_Segments__easy_version_,llama,gen_1,00001,1249 d1 too many segments easy version,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0271_358_B._Dima_and_Text_Messages,llama,gen_1,00001,358 b dima and text messages,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0064_1003_D._Coins_and_Queries,llama,gen_1,00001,1003 d coins and queries,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0169_1353_C._Board_Moves,llama,gen_1,00001,1353 c board moves,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0156_1080_C._Masha_and_two_friends,llama,gen_1,00001,1080 c masha and two friends,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0254_1336_F._Journey,llama,gen_1,00001,1336 f journey,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0166_1290_A._Mind_Control,llama,gen_1,00001,1290 a mind control,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0248_120_C._Winnie-the-Pooh_and_honey,llama,gen_1,00001,120 c winnie the pooh and honey,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0108_626_D._Jerry_s_Protest,llama,gen_1,00001,626 d jerry s protest,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0051_p00638_Old_Bridges,llama,gen_1,00001,p00638 old bridges,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0147_p01770_Arojam_s_Mask,llama,gen_1,00001,p01770 arojam s mask,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0066_1046_D._Interstellar_battle,llama,gen_1,00001,1046 d interstellar battle,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0206_865_D._Buy_Low_Sell_High,llama,gen_1,00001,865 d buy low sell high,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0134_p03849_AtCoder_Regular_Contest_066_-_Xor_Sum,llama,gen_1,00001,p03849 atcoder regular contest 066 xor sum,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0143_p01150_Eight_Princes,llama,gen_1,00001,p01150 eight princes,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0091_19_B._Checkout_Assistant,llama,gen_1,00001,19 b checkout assistant,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0010_371_B._Fox_Dividing_Cheese,llama,gen_1,00001,371 b fox dividing cheese,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0187_377_A._Maze,llama,gen_1,00001,377 a maze,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0031_85_D._Sum_of_Medians,llama,gen_1,00001,85 d sum of medians,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0221_p03932_square869120Contest__3_-_Souvenirs,llama,gen_1,00001,p03932 square869120contest 3 souvenirs,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0067_1070_C._Cloud_Computing,llama,gen_1,00001,1070 c cloud computing,1,1,3,1,1,398,0,0,3,0,0
llama/gen_1/00001/0203_799_D._Field_expansion,llama,gen_1,00001,799 d field expansion,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0028_793_F._Julia_the_snail,llama,gen_1,00001,793 f julia the snail,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0130_p03225_Tenka1_Programmer_Contest_-_Equilateral,llama,gen_1,00001,p03225 tenka1 programmer contest equilateral,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0109_650_B._Image_Preview,llama,gen_1,00001,650 b image preview,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0151_p02327_Largest_Rectangle,llama,gen_1,00001,p02327 largest rectangle,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0173_1438_C._Engineer_Artem,llama,gen_1,00001,1438 c engineer artem,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0104_507_B._Amr_and_Pins,llama,gen_1,00001,507 b amr and pins,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0080_1344_A._Hilbert_s_Hotel,llama,gen_1,00001,1344 a hilbert s hotel,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0117_835_A._Key_races,llama,gen_1,00001,835 a key races,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0056_p01316_Differential_Pulse_Code_Modulation,llama,gen_1,00001,p01316 differential pulse code modulation,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0281_596_E._Wilbur_and_Strings,llama,gen_1,00001,596 e wilbur and strings,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0016_512_B._Fox_And_Jumping,llama,gen_1,00001,512 b fox and jumping,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0172_141_C._Queue,llama,gen_1,00001,141 c queue,1,1,1,1,1,563,0,0,1,0,0
llama/gen_1/00001/0287_733_C._Epidemic_in_Monstropolis,llama,gen_1,00001,733 c epidemic in monstropolis,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0004_228_D._Zigzag,llama,gen_1,00001,228 d zigzag,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0154_1036_B._Diagonal_Walking_v.2,llama,gen_1,00001,1036 b diagonal walking v 2,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0247_1191_C._Tokitsukaze_and_Discard_Items,llama,gen_1,00001,1191 c tokitsukaze and discard items,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0263_171_C._A_Piece_of_Cake,llama,gen_1,00001,171 c a piece of cake,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0021_630_A._Again_Twenty_Five_,llama,gen_1,00001,630 a again twenty five,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0112_720_C._Homework,llama,gen_1,00001,720 c homework,1,1,2,1,1,571,0,0,2,0,0
llama/gen_1/00001/0089_157_A._Game_Outcome,llama,gen_1,00001,157 a game outcome,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0103_483_B._Friends_and_Presents,llama,gen_1,00001,483 b friends and presents,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0084_1428_D._Bouncing_Boomerangs,llama,gen_1,00001,1428 d bouncing boomerangs,1,1,4,1,1,563,0,0,4,0,0
llama/gen_1/00001/0240_103_C._Russian_Roulette,llama,gen_1,00001,103 c russian roulette,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0116_80_C._Heroes,llama,gen_1,00001,80 c heroes,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0218_p03443_AtCoder_Petrozavodsk_Contest_001_-_Colorful_Doors,llama,gen_1,00001,p03443 atcoder petrozavodsk contest 001 colorful doors,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0037_p02574_AtCoder_Beginner_Contest_177_-_Coprime,llama,gen_1,00001,p02574 atcoder beginner contest 177 coprime,1,1,3,1,1,398,0,0,3,0,0
llama/gen_1/00001/0128_p02943_AtCoder_Grand_Contest_037_-_Reversing_and_Concatenating,llama,gen_1,00001,p02943 atcoder grand contest 037 reversing and concatenating,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0219_p03603_AtCoder_Regular_Contest_083_-_Bichrome_Tree,llama,gen_1,00001,p03603 atcoder regular contest 083 bichrome tree,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0174_1463_B._Find_The_Array,llama,gen_1,00001,1463 b find the array,1,1,3,1,2,398|563,0,0,3,0,0
llama/gen_1/00001/0105_556_C._Case_of_Matryoshkas,llama,gen_1,00001,556 c case of matryoshkas,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0032_886_D._Restoration_of_string,llama,gen_1,00001,886 d restoration of string,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0275_451_D._Count_Good_Substrings,llama,gen_1,00001,451 d count good substrings,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0211_989_E._A_Trance_of_Nightfall,llama,gen_1,00001,989 e a trance of nightfall,1,1,2,1,2,398|563,0,0,2,0,0
llama/gen_1/00001/0099_38_C._Blinds,llama,gen_1,00001,38 c blinds,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0214_p02868_NIKKEI_Programming_Contest_2019-2_-_Shortest_Path_on_a_Line,llama,gen_1,00001,p02868 nikkei programming contest 2019 2 shortest path on a line,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0140_p00748_Pollock_s_conjecture,llama,gen_1,00001,p00748 pollock s conjecture,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0049_p00260_Cats_Going_Straight,llama,gen_1,00001,p00260 cats going straight,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0249_1230_A._Dawid_and_Bags_of_Candies,llama,gen_1,00001,1230 a dawid and bags of candies,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0149_p02042_ABSum,llama,gen_1,00001,p02042 absum,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0144_p01289_Strange_Couple,llama,gen_1,00001,p01289 strange couple,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0186_352_E._Jeff_and_Brackets,llama,gen_1,00001,352 e jeff and brackets,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0009_348_A._Mafia,llama,gen_1,00001,348 a mafia,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0100_40_B._Repaintings,llama,gen_1,00001,40 b repaintings,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0125_p02548_AtCoder_Beginner_Contest_179_-_A_x_B___C,llama,gen_1,00001,p02548 atcoder beginner contest 179 a x b c,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0265_215_A._Bicycle_Chain,llama,gen_1,00001,215 a bicycle chain,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0111_699_F._Limak_and_Shooting_Points,llama,gen_1,00001,699 f limak and shooting points,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0063_p02365_Minimum-Cost_Arborescence,llama,gen_1,00001,p02365 minimum cost arborescence,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0228_p00943_Routing_a_Marathon_Race,llama,gen_1,00001,p00943 routing a marathon race,1,1,1,0,0,,1,0,0,0,0
llama/gen_1/00001/0171_1396_A._Multiples_of_Length,llama,gen_1,00001,1396 a multiples of length,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0019_586_F._Lizard_Era__Beginning,llama,gen_1,00001,586 f lizard era beginning,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0040_p02971_AtCoder_Beginner_Contest_134_-_Exception_Handling,llama,gen_1,00001,p02971 atcoder beginner contest 134 exception handling,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0044_p03570_CODE_FESTIVAL_2017_qual_C_-_Yet_Another_Palindrome_Partitioning,llama,gen_1,00001,p03570 code festival 2017 qual c yet another palindrome partitioning,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0234_p01828_M_and_A,llama,gen_1,00001,p01828 m and a,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0238_p02398_How_Many_Divisors_,llama,gen_1,00001,p02398 how many divisors,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0026_746_F._Music_in_Car,llama,gen_1,00001,746 f music in car,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0279_548_E._Mike_and_Foam,llama,gen_1,00001,548 e mike and foam,1,1,3,1,1,398,0,0,3,0,0
llama/gen_1/00001/0191_46_C._Hamsters_and_Tigers,llama,gen_1,00001,46 c hamsters and tigers,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0276_474_C._Captain_Marmot,llama,gen_1,00001,474 c captain marmot,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0273_401_E._Olympic_Games,llama,gen_1,00001,401 e olympic games,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0052_p00781_Lattice_Practices,llama,gen_1,00001,p00781 lattice practices,1,1,1,1,1,563,0,0,1,0,0
llama/gen_1/00001/0160_1169_E._And_Reachability,llama,gen_1,00001,1169 e and reachability,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0141_p00886_Towns_along_a_Highway,llama,gen_1,00001,p00886 towns along a highway,1,1,2,1,1,563,0,0,2,0,0
llama/gen_1/00001/0055_p01179_Cousin_s_Aunt,llama,gen_1,00001,p01179 cousin s aunt,1,1,4,1,2,398|563,0,0,4,0,0
llama/gen_1/00001/0252_1294_D._MEX_maximizing,llama,gen_1,00001,1294 d mex maximizing,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0264_191_A._Dynasty_Puzzles,llama,gen_1,00001,191 a dynasty puzzles,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0003_203_E._Transportation,llama,gen_1,00001,203 e transportation,1,1,1,0,0,,1,0,0,0,0
llama/gen_1/00001/0152_p02472_Addition_of_Big_Integers,llama,gen_1,00001,p02472 addition of big integers,1,1,1,1,1,571,0,0,1,0,0
llama/gen_1/00001/0262_1543_B._Customising_the_Track,llama,gen_1,00001,1543 b customising the track,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0177_1539_D._PriceFixed,llama,gen_1,00001,1539 d pricefixed,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0227_p00812_Equals_are_Equals,llama,gen_1,00001,p00812 equals are equals,1,1,4,1,2,398|563,0,0,4,0,0
llama/gen_1/00001/0024_702_E._Analysis_of_Pathes_in_Functional_Graph,llama,gen_1,00001,702 e analysis of pathes in functional graph,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0120_903_D._Almost_Difference,llama,gen_1,00001,903 d almost difference,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0092_223_C._Partial_Sums,llama,gen_1,00001,223 c partial sums,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0159_1148_C._Crazy_Diamond,llama,gen_1,00001,1148 c crazy diamond,1,1,2,1,1,563,0,0,2,0,0
llama/gen_1/00001/0253_1315_D._Recommendations,llama,gen_1,00001,1315 d recommendations,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0245_1152_A._Neko_Finds_Grapes,llama,gen_1,00001,1152 a neko finds grapes,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0183_282_B._Painting_Eggs,llama,gen_1,00001,282 b painting eggs,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0074_1216_D._Swords,llama,gen_1,00001,1216 d swords,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0242_1084_C._The_Fair_Nut_and_String,llama,gen_1,00001,1084 c the fair nut and string,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0033_909_D._Colorful_Points,llama,gen_1,00001,909 d colorful points,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0179_187_B._AlgoRace,llama,gen_1,00001,187 b algorace,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0199_685_D._Kay_and_Eternity,llama,gen_1,00001,685 d kay and eternity,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0223_p00156_Moats_around_the_Castle,llama,gen_1,00001,p00156 moats around the castle,1,1,4,1,1,398,0,0,4,0,0
llama/gen_1/00001/0062_p02211_Apple_Adventure,llama,gen_1,00001,p02211 apple adventure,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0146_p01609_One,llama,gen_1,00001,p01609 one,1,1,9,1,2,398|563,0,0,7,2,0
llama/gen_1/00001/0208_913_G._Power_Substring,llama,gen_1,00001,913 g power substring,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0029_814_C._An_impassioned_circulation_of_affection,llama,gen_1,00001,814 c an impassioned circulation of affection,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0153_1011_A._Stages,llama,gen_1,00001,1011 a stages,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0224_p00313_Secret_Investigation,llama,gen_1,00001,p00313 secret investigation,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0017_536_C._Tavas_and_Pashmaks,llama,gen_1,00001,536 c tavas and pashmaks,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0150_p02185_Many_Decimal_Integers,llama,gen_1,00001,p02185 many decimal integers,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0201_750_F._New_Year_and_Finding_Roots,llama,gen_1,00001,750 f new year and finding roots,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0114_765_D._Artsem_and_Saunders,llama,gen_1,00001,765 d artsem and saunders,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0205_845_B._Luba_And_The_Ticket,llama,gen_1,00001,845 b luba and the ticket,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0027_76_B._Mice,llama,gen_1,00001,76 b mice,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0209_936_A._Save_Energy_,llama,gen_1,00001,936 a save energy,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0124_9_E._Interesting_Graph_and_Apples,llama,gen_1,00001,9 e interesting graph and apples,1,1,3,1,1,398,0,0,3,0,0
llama/gen_1/00001/0283_638_D._Three-dimensional_Turtle_Super_Computer_,llama,gen_1,00001,638 d three dimensional turtle super computer,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0193_516_C._Drazil_and_Park,llama,gen_1,00001,516 c drazil and park,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0256_1379_F1._Chess_Strikes_Back__easy_version_,llama,gen_1,00001,1379 f1 chess strikes back easy version,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0087_1500_B._Two_chandeliers,llama,gen_1,00001,1500 b two chandeliers,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0161_1187_G._Gang_Up,llama,gen_1,00001,1187 g gang up,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0235_p01963_Separate_String,llama,gen_1,00001,p01963 separate string,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0018_560_D._Equivalent_Strings,llama,gen_1,00001,560 d equivalent strings,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0041_p03107_AtCoder_Beginner_Contest_120_-_Unification,llama,gen_1,00001,p03107 atcoder beginner contest 120 unification,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0022_656_E._Out_of_Controls,llama,gen_1,00001,656 e out of controls,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0142_p01017_Yu-kun_Likes_Rectangles,llama,gen_1,00001,p01017 yu kun likes rectangles,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0261_1515_I._Phoenix_and_Diamonds,llama,gen_1,00001,1515 i phoenix and diamonds,1,1,3,1,1,398,0,0,3,0,0
llama/gen_1/00001/0226_p00669_K_Cards,llama,gen_1,00001,p00669 k cards,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0289_779_A._Pupils_Redistribution,llama,gen_1,00001,779 a pupils redistribution,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0266_239_A._Two_Bags_of_Potatoes,llama,gen_1,00001,239 a two bags of potatoes,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0230_p01210_Speed,llama,gen_1,00001,p01210 speed,1,1,5,1,2,398|571,0,0,5,0,0
llama/gen_1/00001/0008_323_C._Two_permutations,llama,gen_1,00001,323 c two permutations,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0168_1332_G._No_Monotone_Triples,llama,gen_1,00001,1332 g no monotone triples,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0237_p02250_Multiple_String_Matching,llama,gen_1,00001,p02250 multiple string matching,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0192_492_D._Vanya_and_Computer_Game,llama,gen_1,00001,492 d vanya and computer game,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0106_582_A._GCD_Table,llama,gen_1,00001,582 a gcd table,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0086_1475_D._Cleaning_the_Phone,llama,gen_1,00001,1475 d cleaning the phone,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0121_925_E._May_Holidays,llama,gen_1,00001,925 e may holidays,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0012_415_E._Mashmokh_and_Reverse_Operation,llama,gen_1,00001,415 e mashmokh and reverse operation,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0220_p03762_AtCoder_Beginner_Contest_058_-____,llama,gen_1,00001,p03762 atcoder beginner contest 058,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0054_p01046_Yu-kun_Likes_a_lot_of_Money,llama,gen_1,00001,p01046 yu kun likes a lot of money,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0188_399_C._Cards,llama,gen_1,00001,399 c cards,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0165_1267_L._Lexicography,llama,gen_1,00001,1267 l lexicography,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0213_p02734_AtCoder_Beginner_Contest_159_-_Knapsack_for_All_Segments,llama,gen_1,00001,p02734 atcoder beginner contest 159 knapsack for all segments,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0002_180_D._Name,llama,gen_1,00001,180 d name,1,1,2,1,2,398|786,1,0,0,1,0
llama/gen_1/00001/0278_521_C._Pluses_everywhere,llama,gen_1,00001,521 c pluses everywhere,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0127_p02807_Dwango_Programming_Contest_6th_-_Fusing_Slimes,llama,gen_1,00001,p02807 dwango programming contest 6th fusing slimes,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0073_1199_E._Matching_vs_Independent_Set,llama,gen_1,00001,1199 e matching vs independent set,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0061_p02069_Universal_and_Existential_Quantifiers,llama,gen_1,00001,p02069 universal and existential quantifiers,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0126_p02679_AtCoder_Beginner_Contest_168_-____Bullet_,llama,gen_1,00001,p02679 atcoder beginner contest 168 bullet,1,1,3,1,1,398,0,0,3,0,0
llama/gen_1/00001/0269_312_D._Cats_Transport,llama,gen_1,00001,312 d cats transport,1,1,2,1,1,398,0,0,2,0,0
llama/gen_1/00001/0095_295_D._Greg_and_Caves,llama,gen_1,00001,295 d greg and caves,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0285_690_A1._Collective_Mindsets__easy_,llama,gen_1,00001,690 a1 collective mindsets easy,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0274_42_A._Guilty___to_the_kitchen_,llama,gen_1,00001,42 a guilty to the kitchen,1,1,1,1,1,398,0,0,1,0,0
llama/gen_1/00001/0158_1121_A._Technogoblet_of_Fire,llama,gen_1,00001,1121 a technogoblet of fire,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0078_1301_B._Motarack_s_Birthday,llama,gen_1,00001,1301 b motarack s birthday,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0096_319_B._Psychos_in_a_Line,llama,gen_1,00001,319 b psychos in a line,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0013_442_C._Artem_and_Array_,llama,gen_1,00001,442 c artem and array,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0207_891_D._Sloth,llama,gen_1,00001,891 d sloth,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0196_591_C._Median_Smoothing,llama,gen_1,00001,591 c median smoothing,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0268_287_D._Shifting,llama,gen_1,00001,287 d shifting,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0014_464_D._World_of_Darkraft_-_2,llama,gen_1,00001,464 d world of darkraft 2,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0085_1451_D._Circle_Game,llama,gen_1,00001,1451 d circle game,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0162_1206_F._Almost_All,llama,gen_1,00001,1206 f almost all,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0255_1359_D._Yet_Another_Yet_Another_Task,llama,gen_1,00001,1359 d yet another yet another task,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0122_954_F._Runner_s_Problem,llama,gen_1,00001,954 f runner s problem,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0184_305_A._Strange_Addition,llama,gen_1,00001,305 a strange addition,1,1,1,1,1,786,0,1,0,0,0
llama/gen_1/00001/0132_p03534_CODE_FESTIVAL_2017_Final__Parallel__-_Palindrome-phobia,llama,gen_1,00001,p03534 code festival 2017 final parallel palindrome phobia,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0135_p04015_AtCoder_Regular_Contest_060_-_Tak_and_Cards,llama,gen_1,00001,p04015 atcoder regular contest 060 tak and cards,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0039_p02834_AtCoder_Beginner_Contest_148_-_Playing_Tag_on_Tree,llama,gen_1,00001,p02834 atcoder beginner contest 148 playing tag on tree,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0288_757_D._Felicity_s_Big_Secret_Revealed,llama,gen_1,00001,757 d felicity s big secret revealed,1,1,0,0,0,,0,0,0,0,0
llama/gen_1/00001/0119_87_B._Vasya_and_Types,llama,gen_1,00001,87 b vasya and types,1,1,1,1,1,398,0,0,0,1,0
